index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,400,543,615,758,0.034482758620689655,0.34096999825942925,0.32843739983708536
2,h,1,1,400,543,615,758,0.06896551724137931,0.3246098277204207,0.3240563530633214
3,h,1,1,400,543,615,758,0.10344827586206896,0.34357948960907464,0.3240563530633214
4,h,1,1,400,543,615,758,0.13793103448275862,0.3371885867959192,0.32363704339483973
5,h,1,1,400,543,615,758,0.1724137931034483,0.3371885867959192,0.3529427611510479
6,h,1,1,400,543,615,758,0.20689655172413793,0.3301603883492715,0.3529427611510479
7,h,1,1,400,543,615,758,0.2413793103448276,0.3371885867959192,0.3292764952306458
8,h,1,1,400,543,615,758,0.27586206896551724,0.3477115595742352,0.3180358297280759
9,h,1,1,400,543,615,758,0.3103448275862069,0.34973361566241573,0.3142857142857143
10,h,1,1,400,543,615,758,0.3448275862068966,0.3553587813481308,0.3280362955964495
11,h,1,1,400,543,615,758,0.3793103448275862,0.3246098277204207,0.32472313850582274
12,h,1,1,400,543,615,758,0.41379310344827586,0.3396683052851807,0.3028912664076913
13,h,1,1,400,543,615,758,0.4482758620689655,0.33537006878727416,0.32472313850582274
14,h,1,1,400,543,615,758,0.4827586206896552,0.3246098277204207,0.3180358297280759
15,h,1,1,400,543,615,758,0.5172413793103449,0.32263844027011374,0.2947236639984321
16,h,1,1,400,543,615,758,0.5517241379310345,0.35219904347204706,0.3148052630849925
17,h,1,1,400,543,615,758,0.5862068965517241,0.3371885867959192,0.3240563530633214
18,h,1,1,400,543,615,758,0.6206896551724138,0.3102631704697278,0.31008997524187976
19,h,1,1,400,543,615,758,0.6551724137931034,0.3080992208186738,0.3036466109099002
20,h,1,1,400,543,615,758,0.6896551724137931,0.33430612299180534,0.304401955412109
21,h,1,1,400,543,615,758,0.7241379310344828,0.30332465365152056,0.28083827346452567
22,h,1,1,400,543,615,758,0.7586206896551724,0.3080992208186738,0.3028912664076913
23,h,1,1,366,538,624,796,0.7931034482758621,0.34973361566241573,0.3194781470273543
24,h,1,1,366,538,624,796,0.8275862068965517,0.3202596164869761,0.29399051601892734
25,h,1,1,366,538,624,796,0.8620689655172413,0.3202596164869761,0.3036466109099002
26,h,1,1,366,538,624,796,0.896551724137931,0.31323027878410764,0.29399051601892734
27,h,1,1,366,538,624,796,0.9310344827586207,0.34680175392898,0.2947236639984321
28,h,1,1,376,567,591,782,0.9655172413793104,0.3283158443279151,0.29399051601892734
29,h,1,1,376,567,591,782,1.0,0.33252137235097123,0.30902281457479536
30,h,1,1,376,567,591,782,1.0344827586206897,0.33252137235097123,0.3327228322103969
31,h,1,1,376,567,591,782,1.0689655172413792,0.34028189331650416,0.30902281457479536
32,h,1,1,376,567,591,782,1.103448275862069,0.3379355695758086,0.32363704339483973
33,h,1,1,376,591,591,806,1.1379310344827587,0.29128762485069676,0.27222777180850655
34,h,1,1,376,591,591,806,1.1724137931034482,0.33009677928181996,0.28524895269256473
35,h,1,1,376,591,591,806,1.206896551724138,0.24723594271115096,0.2271684498057685
36,h,1,1,376,591,591,806,1.2413793103448276,0.21580763418757448,0.18173475984461482
37,h,1,1,376,591,591,806,1.2758620689655173,0.22039645956575682,0.18173475984461482
38,h,1,1,376,567,591,782,1.3103448275862069,0.2502937472608572,0.2277980480680404
39,h,1,1,376,567,591,782,1.3448275862068966,0.23969050197990277,0.22685647650708882
40,h,1,1,376,567,591,782,1.3793103448275863,0.26164641609127365,0.2580455782689856
41,h,1,1,376,567,591,782,1.4137931034482758,0.2574736721538482,0.2580455782689856
42,h,1,1,376,543,591,758,1.4482758620689655,0.2874848878801302,0.2971605667359775
43,h,1,1,376,543,591,758,1.4827586206896552,0.27575573079946397,0.26646769788648017
44,h,1,1,376,543,591,758,1.5172413793103448,0.23886640412921425,0.2654953952106303
45,h,1,1,376,520,591,735,1.5517241379310345,0.2359977280678548,0.2579303520876644
46,h,1,1,376,520,591,735,1.5862068965517242,0.22793128939994683,0.234375
47,h,1,1,376,520,591,735,1.6206896551724137,0.2359977280678548,0.21864326664404848
48,h,1,1,413,532,592,711,1.6551724137931034,0.21832400154313186,0.22683471718524148
49,h,1,1,413,532,592,711,1.6896551724137931,0.22054054569561543,0.22580645161290322
50,h,1,1,413,532,592,711,1.7241379310344827,0.2359977280678548,0.23333333333333334
51,h,1,1,413,532,592,711,1.7586206896551724,0.24395899937439738,0.24193548387096775
52,h,1,1,413,532,592,711,1.793103448275862,0.22683471718524148,0.24193548387096775
53,h,1,1,413,532,592,711,1.8275862068965518,0.204020076203804,0.23320381162846934
54,h,1,1,413,532,592,711,1.8620689655172413,0.2746267554059726,0.25893398727134126
55,h,1,1,433,532,612,711,1.896551724137931,0.3134470086591258,0.30709632038637036
56,h,1,1,433,532,612,711,1.9310344827586208,0.33953984742010324,0.33800695948931647
57,h,1,1,433,532,612,711,1.9655172413793103,0.3126692197175142,0.33953984742010324
58,h,1,1,433,532,612,711,2.0,0.328193387942297,0.32268205921650833
59,h,1,1,433,532,612,711,2.0344827586206895,0.31312645011491014,0.3333333333333333
