index,detector,total_face_num,center_face_num,target_left,target_top,target_right,target_bottom,time_stamp,ear_left,ear_right
1,h,1,1,543,659,692,808,0.034482758620689655,0.11529936630361318,0.11640504929492972
2,h,1,1,543,659,692,808,0.06896551724137931,0.14496303614614112,0.17988133702845502
3,h,1,1,543,659,692,808,0.10344827586206896,0.14496303614614112,0.12878859812306098
4,h,1,1,543,659,692,808,0.13793103448275862,0.12976551678586984,0.11897209697429863
5,h,1,1,543,659,692,808,0.1724137931034483,0.1249203567934437,0.13345789575693648
6,h,1,1,543,659,692,808,0.20689655172413793,0.125,0.12878859812306098
7,h,1,1,543,659,692,808,0.2413793103448276,0.12962962962962962,0.11180339887498948
8,h,1,1,543,659,692,808,0.27586206896551724,0.1249203567934437,0.12878859812306098
10,h,1,1,526,659,676,808,0.3448275862068966,0.1504278819558826,0.15261298899571232
11,h,1,1,526,659,676,808,0.3793103448275862,0.14505545760031538,0.174179188572062
12,h,1,1,526,659,676,808,0.41379310344827586,0.16061188730585618,0.1393101121756583
13,h,1,1,526,659,676,808,0.4482758620689655,0.14505545760031538,0.1464157737903536
15,h,1,1,492,632,672,811,0.5172413793103449,0.3044962094992248,0.3086613566306872
16,h,1,1,492,632,672,811,0.5517241379310345,0.23333333333333334,0.26646769788648017
17,h,1,1,492,632,672,811,0.5862068965517241,0.35333481042363707,0.3402983670867313
18,h,1,1,473,632,652,811,0.6206896551724138,0.16071428571428573,0.179066457086131
19,h,1,1,473,632,652,811,0.6551724137931034,0.1471599502426323,0.15751089688671185
20,h,1,1,473,632,652,811,0.6896551724137931,0.17857142857142858,0.17489492643904123
21,h,1,1,476,642,626,792,0.7241379310344828,0.16831699189321309,0.18543814977489692
22,h,1,1,453,632,632,811,0.7586206896551724,0.19124873601426148,0.2023096723832625
23,h,1,1,460,642,609,792,0.7931034482758621,0.20832349190169341,0.20093335197729212
24,h,1,1,460,642,609,792,0.8275862068965517,0.1724137931034483,0.17813354300325848
25,h,1,1,460,642,609,792,0.8620689655172413,0.18199181055278352,0.19006780934165557
26,h,1,1,460,642,609,792,0.896551724137931,0.18033963417129972,0.17541160386140583
27,h,1,1,433,632,612,811,0.9310344827586207,0.1995474575013409,0.1816450490871359
28,h,1,1,433,632,612,811,0.9655172413793104,0.23474016850621632,0.2141491830744749
29,h,1,1,433,632,612,811,1.0,0.19819677702844257,0.18650789838028078
30,h,1,1,433,632,612,811,1.0344827586206897,0.1995570315713218,0.23320381162846934
31,h,1,1,460,642,609,792,1.0689655172413792,0.2067736550386733,0.20721766785590645
32,h,1,1,460,642,609,792,1.103448275862069,0.1504278819558826,0.16198548992373119
33,h,1,1,460,642,609,792,1.1379310344827587,0.18210783977117087,0.17319675579077504
34,h,1,1,460,642,609,792,1.1724137931034482,0.19233249815174477,0.2160052308927121
35,h,1,1,453,632,632,811,1.206896551724138,0.14496303614614112,0.15177361546824772
36,h,1,1,453,632,632,811,1.2413793103448276,0.2166894430303705,0.19916724605875322
37,h,1,1,476,642,626,792,1.2758620689655173,0.2092533924420837,0.2152152964970497
38,h,1,1,476,642,626,792,1.3103448275862069,0.18457394895706267,0.1985383614888746
39,h,1,1,473,632,652,811,1.3448275862068966,0.29827313093764574,0.27039753365387637
40,h,1,1,493,642,642,792,1.3793103448275863,0.1420916033865799,0.1612752463338847
41,h,1,1,493,642,642,792,1.4137931034482758,0.18457394895706267,0.20721766785590645
42,h,1,1,493,642,642,792,1.4482758620689655,0.19233249815174477,0.1917659799899218
43,h,1,1,493,642,642,792,1.4827586206896552,0.20863703354080235,0.17541160386140583
44,h,1,1,493,642,642,792,1.5172413793103448,0.18022473155742297,0.18587502279095094
45,h,1,1,493,642,642,792,1.5517241379310345,0.17078009517056378,0.20250793496156508
46,h,1,1,493,642,642,792,1.5862068965517242,0.168384910604936,0.15753576815496595
47,h,1,1,493,642,642,792,1.6206896551724137,0.17078009517056378,0.19482352111478235
48,h,1,1,493,642,642,792,1.6551724137931034,0.18199181055278352,0.2231435084485957
49,h,1,1,493,642,642,792,1.6896551724137931,0.16237896630121673,0.18769750212382433
50,h,1,1,493,642,642,792,1.7241379310344827,0.16280880140234738,0.1464157737903536
51,h,1,1,493,642,642,792,1.7586206896551724,0.1645758803977079,0.18107149208503706
52,h,1,1,493,642,642,792,1.793103448275862,0.1816450490871359,0.19766784772463256
53,h,1,1,493,642,642,792,1.8275862068965518,0.17572381698984968,0.17988133702845502
54,h,1,1,493,642,642,792,1.8620689655172413,0.1703134820166512,0.18681362064651602
55,h,1,1,493,642,642,792,1.896551724137931,0.1767593466985029,0.16893626144384527
56,h,1,1,473,632,652,811,1.9310344827586208,0.37891942272536233,0.39655172413793105
57,h,1,1,476,642,626,792,1.9655172413793103,0.1917659799899218,0.19766784772463256
58,h,1,1,476,642,626,792,2.0,0.18107149208503706,0.19205539685221476
59,h,1,1,476,642,626,792,2.0344827586206895,0.14468682814136288,0.18107149208503706
60,h,1,1,476,642,626,792,2.0689655172413794,0.19205539685221476,0.16893626144384527
67,h,1,1,460,642,609,792,2.310344827586207,0.2862991671569341,0.30091213723418164
68,h,1,1,460,642,609,792,2.3448275862068964,0.21322142749531167,0.20360824198919225
87,h,1,1,493,659,642,808,3.0,0.2756779149413134,0.29495646543959253
88,h,1,1,493,659,642,808,3.0344827586206895,0.14559123927626222,0.16760038078849773
89,h,1,1,493,659,642,808,3.0689655172413794,0.1883365829722821,0.20159542687314888
90,h,1,1,493,659,642,808,3.103448275862069,0.17541160386140583,0.16302568057216596
91,h,1,1,493,659,642,808,3.1379310344827585,0.16968236213542165,0.1732717365533736
92,h,1,1,493,659,642,808,3.1724137931034484,0.1642623026970212,0.18027756377319945
93,h,1,1,493,659,642,808,3.206896551724138,0.18595026936303302,0.18472823902094768
94,h,1,1,493,659,642,808,3.2413793103448274,0.15900215757259387,0.16302568057216596
95,h,1,1,493,659,642,808,3.2758620689655173,0.14725377234348788,0.15751089688671185
96,h,1,1,493,659,642,808,3.310344827586207,0.13997035337284772,0.14084260520136174
97,h,1,1,492,652,672,831,3.3448275862068964,0.18872317917035092,0.17489492643904123
98,h,1,1,492,652,672,831,3.3793103448275863,0.18022473155742297,0.16302568057216596
99,h,1,1,492,652,672,831,3.413793103448276,0.1724137931034483,0.17149858514250885
100,h,1,1,492,652,672,831,3.4482758620689653,0.14276612204964995,0.1457737973711325
101,h,1,1,492,652,672,831,3.4827586206896552,0.1111111111111111,0.1457737973711325
102,h,1,1,492,652,672,831,3.5172413793103448,0.09689778519493879,0.09489786264011547
103,h,1,1,492,652,672,831,3.5517241379310347,0.34698577307658024,0.35611673201230915
104,h,1,1,492,652,672,831,3.586206896551724,0.39494594986973547,0.42037504292616695
105,h,1,1,492,652,672,831,3.6206896551724137,0.37753325270566257,0.36721872985240994
106,h,1,1,492,652,672,831,3.6551724137931036,0.3729125564444814,0.35095084715575114
107,h,1,1,492,652,672,831,3.689655172413793,0.3815417337565391,0.38333333333333336
108,h,1,1,492,652,672,831,3.7241379310344827,0.2882957255085248,0.30960941226920163
109,h,1,1,492,652,672,831,3.7586206896551726,0.2688016652852352,0.25986337406568816
110,h,1,1,510,676,659,825,3.793103448275862,0.25,0.25063051794381147
111,h,1,1,492,672,672,851,3.8275862068965516,0.20133713898767505,0.16883064410556983
112,h,1,1,492,672,672,851,3.8620689655172415,0.25182262437346936,0.24242424242424243
113,h,1,1,492,691,672,871,3.896551724137931,0.32122377461171236,0.2979383556775891
114,h,1,1,510,709,659,858,3.9310344827586206,0.3693584275765589,0.3056157218919993
115,h,1,1,492,691,672,871,3.9655172413793105,0.33205723713484164,0.2882848393627175
116,h,1,1,512,691,691,871,4.0,0.3469297652389221,0.3281740563112418
117,h,1,1,512,691,691,871,4.0344827586206895,0.3254597783398451,0.2817665607741333
118,h,1,1,512,711,691,891,4.068965517241379,0.30838010369771623,0.25145491044009416
119,h,1,1,512,711,691,891,4.103448275862069,0.3095517423099226,0.2836268358726951
120,h,1,1,512,711,691,891,4.137931034482759,0.34201717636706475,0.28387818801228754
121,h,1,1,512,731,691,910,4.172413793103448,0.36869277985446286,0.30191033496668884
122,h,1,1,512,731,691,910,4.206896551724138,0.2883505980845719,0.22238631757013444
123,h,1,1,512,731,691,910,4.241379310344827,0.3007732496038529,0.2065042716617691
124,h,1,1,512,731,691,910,4.275862068965517,0.2835509473035504,0.2166894430303705
125,h,1,1,526,742,676,891,4.310344827586207,0.3137970364228864,0.25847227682101426
126,h,1,1,532,711,711,891,4.344827586206897,0.3227311576282311,0.30718513736536446
127,h,1,1,532,711,711,891,4.379310344827586,0.3610760244336061,0.2897074372210124
128,h,1,1,532,711,711,891,4.413793103448276,0.32589745369793455,0.26814670400222457
129,h,1,1,532,711,711,891,4.448275862068965,0.3346184046327846,0.2595332598211024
130,h,1,1,532,711,711,891,4.482758620689655,0.33570459655634505,0.25853118590648133
134,h,1,1,532,711,711,891,4.620689655172414,0.3809629159942367,0.2660760420950957
135,h,1,1,532,711,711,891,4.655172413793103,0.3291083948176514,0.24123593087845216
137,h,1,1,532,711,711,891,4.724137931034483,0.41948261613093285,0.2872060404042193
146,h,1,1,559,742,709,891,5.0344827586206895,0.33950904765944445,0.27853270603273256
147,h,1,1,559,742,709,891,5.068965517241379,0.4516559436559495,0.303932660991314
148,h,1,1,559,742,709,891,5.103448275862069,0.4312983774021978,0.3205827628642448
149,h,1,1,552,711,731,891,5.137931034482759,0.30162095390436544,0.30117762965029443
151,h,1,1,552,711,731,891,5.206896551724138,0.4099429772448189,0.3559393843988394
152,h,1,1,552,711,731,891,5.241379310344827,0.3823765908182852,0.35793594381759813
154,h,1,1,552,711,731,891,5.310344827586207,0.4022483232132254,0.3361838356460042
155,h,1,1,576,742,725,891,5.344827586206897,0.21697094110771556,0.19146395186424245
156,h,1,1,576,742,725,891,5.379310344827586,0.22719167551739852,0.16537964611894462
157,h,1,1,576,742,725,891,5.413793103448276,0.20658259638270032,0.17617964463487412
158,h,1,1,552,711,731,891,5.448275862068965,0.41149067773299947,0.3393601867838982
159,h,1,1,552,711,731,891,5.482758620689655,0.3559959797327521,0.3074805195518641
160,h,1,1,552,711,731,891,5.517241379310345,0.3195993709027957,0.2919859025739183
161,h,1,1,552,711,731,891,5.551724137931035,0.33842348744257084,0.2821226618162389
162,h,1,1,552,711,731,891,5.586206896551724,0.33842348744257084,0.3074805195518641
163,h,1,1,559,742,709,891,5.620689655172414,0.22896799591699732,0.15575344038894653
164,h,1,1,532,711,711,891,5.655172413793103,0.3516107748438625,0.3192231060765489
165,h,1,1,532,711,711,891,5.689655172413793,0.3192986234340291,0.30043799185654446
166,h,1,1,532,711,711,891,5.724137931034483,0.3586731674847064,0.3653882720882176
167,h,1,1,532,711,711,891,5.758620689655173,0.32188135437523807,0.32152400656298624
168,h,1,1,512,711,691,891,5.793103448275862,0.32668153786023735,0.30496532313366387
169,h,1,1,512,711,691,891,5.827586206896552,0.289444795580085,0.27293819065935887
170,h,1,1,512,711,691,891,5.862068965517241,0.32668153786023735,0.28504385627478446
171,h,1,1,512,711,691,891,5.896551724137931,0.3843312210120439,0.31807552027242353
172,h,1,1,512,711,691,891,5.931034482758621,0.320988466826728,0.26039679243213437
173,h,1,1,512,711,691,891,5.9655172413793105,0.27039753365387637,0.25063051794381147
174,h,1,1,526,725,676,875,6.0,0.20181899960263938,0.19482352111478235
175,h,1,1,512,711,691,891,6.0344827586206895,0.18733745120481599,0.1503248138506297
176,h,1,1,512,711,691,891,6.068965517241379,0.14921411792017458,0.1503248138506297
177,h,1,1,512,711,691,891,6.103448275862069,0.13043478260869565,0.10416666666666667
178,h,1,1,512,711,691,891,6.137931034482759,0.21039623986651634,0.17498114449216892
179,h,1,1,512,711,691,891,6.172413793103448,0.08825141619791228,0.09615384615384616
180,h,1,1,512,711,691,891,6.206896551724138,0.19216561050602196,0.18885257457751053
181,h,1,1,512,711,691,891,6.241379310344827,0.20833333333333334,0.1917412472118426
182,h,1,1,512,711,691,891,6.275862068965517,0.1303116728289208,0.12826948783025796
183,h,1,1,512,711,691,891,6.310344827586207,0.320222078625785,0.2684377460965796
184,h,1,1,512,711,691,891,6.344827586206897,0.1716471331003224,0.1716471331003224
185,h,1,1,512,691,691,871,6.379310344827586,0.32766782193647953,0.31341245691952585
186,h,1,1,512,691,691,871,6.413793103448276,0.33953984742010324,0.3235169430419884
187,h,1,1,512,691,691,871,6.448275862068965,0.3339791012515797,0.32765251889914937
188,h,1,1,512,691,691,871,6.482758620689655,0.3182442593724901,0.31732168613526046
189,h,1,1,512,691,691,871,6.517241379310345,0.3168863411345821,0.30661859701641553
190,h,1,1,512,691,691,871,6.551724137931035,0.345482172104163,0.3457262316037574
191,h,1,1,512,691,691,871,6.586206896551724,0.35780537375065574,0.3472488714270837
192,h,1,1,512,691,691,871,6.620689655172414,0.23155291246070636,0.2063696527955994
193,h,1,1,512,691,691,871,6.655172413793103,0.2220699630592816,0.2152152964970497
194,h,1,1,512,691,691,871,6.689655172413793,0.19406842503417865,0.17340421913533893
